Filename,Clasificacion,Rectangularity1,Rectangularity2,HMean,SMean,Vmean,MeanGray,Eccentricity,Ellipcity,Orientation,Amount of touching pixels,Amount of Skin,Number of touched corners,Hue std,Perimeter,Compactness1,CentroideX,CentroideY,Size1,Size2,Polygonfillrate,Skinfillrate,Areacara
img (370).jpg,NoPornografico,0.319799109,0.443167182,32.6894527,68.32159017,157.9908425,0.305860806,3.469469309,0.730232261,1.525826665,0,11.61834217,0,38.9981496,778.1320344,0.091359417,322,246,1.432942708,1.346191406,30.74167839,15.90852865,0
img (371).jpg,NoPornografico,0.442065655,0.712749656,64.28330386,68.55578218,169.0302231,0.342965541,0.667392733,0.647869322,0.811784999,0,57.47269294,0,79.03668393,1651.040764,0.107671817,207,238,7.603027344,3.47281901,29.74652289,13.61946615,0
img (372).jpg,NoPornografico,0.393756845,0.389950171,26.51367188,157.4652549,190.8108553,0.505756579,0.402665683,0.437952681,-0.386875718,0,26.25960717,0,25.01835301,620.6761902,0.116550117,407,171,1.163085938,0.779296875,32.39306358,6.098958333,0
img (373).jpg,NoPornografico,0.31400685,0.444108282,19.48101563,66.56448568,141.1156283,0.311165365,0.530063937,0.389496262,-1.422636306,0,100,0,22.41125825,4078.750576,0.072599048,370,281,31.28629557,0.644856771,41.73354517,31.11653646,0
img (374).jpg,NoPornografico,0.494314238,0.571781692,18.49569288,96.78910581,115.2613249,0.400917603,0.725455524,0.127990188,0.751991573,85636,99.36415112,1,44.19785063,2896.074385,0.15290832,228,195,33.22151693,4.293945313,59.44174619,28.0546875,0
img (375).jpg,NoPornografico,0.509742454,0.507302877,18.07579981,97.4578853,148.6672806,0.478328687,0.035314832,0.568658517,1.107148718,0,66.09497168,0,15.32361634,2093.893578,0.084653513,339,187,9.614420573,2.901529948,36.19769496,14.1969401,0
img (376).jpg,NoPornografico,0.322439871,0.462570763,65.83773216,90.84369501,133.194868,0.350488759,0.66878154,0.377416762,-0.469782501,0,37.06901008,0,68.93355892,716.7350647,0.159052144,231,426,2.116536458,1.09749349,37.31518235,6.297200521,0
img (377).jpg,NoPornografico,0.469001249,0.620681924,32.54182575,137.5321323,187.074541,0.455190782,0.793950761,0.643107716,-0.230402436,0,58.10231119,1,31.72449102,1913.58492,0.126770195,329,326,12.02490234,8.704752604,50.46386159,22.30989583,0
img (378).jpg,NoPornografico,0.361645594,0.449462299,22.38675542,58.02611367,182.4783239,0.367639529,0.63474488,0.592779963,-0.085262869,0,25.55463282,0,21.54929259,596.1076477,0.1406777,111,124,1.294921875,1.051595052,23.24598018,5.487630208,0
img (379).jpg,NoPornografico,0.356467365,0.720744681,27.290137,63.07613074,166.0806203,0.356313656,0.540726421,0.305693911,-0.060838533,0,100,0,41.16305689,3728.719046,0.049979524,253,313,18.00032552,0.529296875,53.43220506,18.0843099,0
img (38).jpg,NoPornografico,0.605544533,0.473219198,14.68098424,123.9609324,161.8738398,0.625836391,0.218765989,0.337310004,-1.284744885,0,22.49941802,1,19.84549915,553.9482682,0.224967914,590,75,1.788248698,0.659505208,26.87052824,8.389973958,0
img (380).jpg,NoPornografico,0.509521769,0.535090517,25.4723867,76.12825574,163.9830489,0.479314215,0.437639906,0.647205313,1.243551322,0,87.6876239,0,41.50336561,824.8427125,0.214695622,251,144,3.783854167,0.110514323,52.40343713,4.59765625,0
img (382).jpg,NoPornografico,0.502091244,0.487527952,12.96451444,66.27391076,168.5951706,0.428976378,0.852567323,0.509313062,1.205049026,0,38.66023276,0,14.64054703,548.4335495,0.159492728,354,149,1.242675781,1.212402344,23.44894293,3.440429687,0
img (383).jpg,NoPornografico,0.49854284,0.649801587,21.49307862,118.6002132,156.2586944,0.511608522,0.524852808,0.656612395,1.208394967,0,78.24733003,0,23.27270536,2854.503751,0.048999673,268,215,10.34244792,2.132161458,62.74654978,15.57519531,0
img (384).jpg,NoPornografico,0.33238197,0.294581125,15.19162234,61.15660461,165.481117,0.372562057,0.548287962,0.45786043,0.150371428,0,77.13132055,0,14.35145947,1428.14632,0.044804159,420,257,2.3671875,0.350748698,42.22193246,3.547200521,0
img (385).jpg,NoPornografico,0.529370539,0.627472737,27.16584209,71.2924397,154.4867038,0.499626366,0.48041019,0.38898673,1.13143544,0,35.97009526,0,53.62299962,1914.170706,0.139888157,443,153,13.27734375,7.40218099,54.40514759,35.09407552,0
img (386).jpg,NoPornografico,0.298884832,0.379540933,42.7684155,92.19232583,156.7377299,0.388674639,0.229699797,0.566914815,0.939716939,0,63.89801131,0,68.44059043,1490.38896,0.055144711,386,246,3.173014323,0.963704427,40.50190784,7.13671875,0
img (387).jpg,NoPornografico,0.50152117,0.646048427,30.65287712,109.8958533,173.8557137,0.515964899,0.409241172,0.062304937,1.147942401,0,93.05758745,0,67.09398359,967.3523805,0.265086499,192,229,6.42578125,0.540201823,66.99105734,7.342773438,0
img (388).jpg,NoPornografico,0.60268144,0.258924757,17.8053961,135.7484009,150.6318447,0.57153401,1.664214345,0.68197356,1.217037004,0,75.37505987,0,34.04305434,2552.403246,0.086877008,334,237,14.66129557,4.13297526,57.45203698,21.0686849,0
img (389).jpg,NoPornografico,0.219977668,0.19666397,159.5864664,109.2657212,139.0424359,0.541400918,0.732160008,0.631610349,0.32803978,0,56.26817072,0,28.84182735,798.9432175,0.06946534,337,58,1.14860026,1.127441406,56.24797294,11.19661458,0
img (390).jpg,NoPornografico,0.616725448,0.657326909,62.35396236,89.53564803,204.3351444,0.638749006,0.148682527,0.326995752,-0.588002604,0,21.83960127,0,78.60349621,457.4629868,0.273007855,45,269,1.479980469,1.369466146,14.4409654,7.184244792,0
img (391).jpg,NoPornografico,0.628870968,0.348849408,59.41228893,62.64727955,181.967167,0.638055034,0.367741935,0.66211174,1.570796327,4081,36.83545446,1,70.05243702,386.8528137,0.327394654,15,353,1.269205729,0.403157552,7.400488883,3.606445313,0
img (392).jpg,NoPornografico,0.269940516,0.358219741,25.3654585,71.0900999,167.3473361,0.22573002,0.273950959,0.514283862,0.321750554,0,26.34529148,0,24.28039033,574.5512986,0.112584084,63,113,0.962727865,0.365234375,15.57801197,4.35546875,0
img (393).jpg,NoPornografico,0.485974217,0.424500062,61.31183846,124.1555936,131.6914998,0.553411496,0.68537238,0.612058429,0.476199251,0,62.02208231,0,73.02890264,512.0071427,0.208112245,300,152,1.413248698,1.164550781,23.55770454,3.567382813,0
img (394).jpg,NoPornografico,0.583314013,0.621794872,21.94893759,148.5500056,90.64445433,0.446545778,0.67134242,0.606984979,0.903490192,0,32.03255925,1,5.429239822,461.3797257,0.222464836,593,384,1.22672526,0.520996094,9.189525396,4.079101563,0
img (395).jpg,NoPornografico,0.630673489,0.498971798,33.79516756,79.37918893,110.9888295,0.508135017,1.684472122,0.57556178,0.548549402,0,20.00286779,1,40.53997099,376.8944443,0.34337604,498,343,1.263509115,1.105794271,20.72049217,6.810546875,0
img (396).jpg,NoPornografico,0.670543696,0.502637131,28.52954668,107.5727649,141.1963483,0.684745458,0.107587831,0.407837522,-0.278299659,0,66.61416634,0,34.17123635,813.764502,0.27897113,551,49,4.785481771,2.171549479,65.12931034,7.440429688,0
img (397).jpg,NoPornografico,0.538113376,0.448624976,52.1265408,90.03369141,187.7853624,0.420062934,0.335111964,0.699736889,0.876809365,0,51.39189422,0,49.70318196,1438.666089,0.237149435,426,276,12.71484375,11.02864583,47.76539271,24.52115885,0
img (398).jpg,NoPornografico,0.698102666,0.718195023,27.84811211,71.35823958,164.239619,0.526121385,0.650184238,0.548373626,1.233035496,0,55.47339349,0,38.98450748,1026.724963,0.484707436,214,266,13.2360026,12.06119792,72.33319008,25.5764974,0
img (399).jpg,NoPornografico,0.55155921,0.509852217,18.45977011,71.99954023,161.1282759,0.517701149,1.381961016,0.663079796,0.397079445,0,26.84787792,0,23.22323678,235.9827561,0.2273497,403,397,0.32796224,0.101074219,24.32065217,1.365234375,0
img (4).jpg,NoPornografico,0.391458881,0.446727587,21.56367542,53.02430719,171.8378124,0.263659699,3.28779743,0.664857525,0.33223968,0,28.32779873,0,23.91611282,626.2325394,0.138443516,424,81,1.40641276,1.289876302,33.75060924,5.783528646,0
img (40).jpg,NoPornografico,0.464638578,0.473080599,47.93213093,93.41314031,165.3146277,0.447412902,1.09393363,0.551007364,1.111324059,0,52.13950524,0,59.03526683,2654.143361,0.074138173,167,253,13.52880859,4.833984375,43.42848578,28.09407552,5.485197845
img (400).jpg,NoPornografico,0.569674758,0.329413637,52.04394994,120.0328633,135.816862,0.597846136,0.464258984,0.599332206,-0.449564033,0,58.50931677,0,74.35423406,1741.175757,0.117904555,299,420,9.259440104,4.996419271,41.45977941,16.77083333,0
img (401).jpg,NoPornografico,0.466117303,0.514376997,23.95603384,79.06675443,154.2557003,0.450071573,0.472807794,0.571006468,0.256151383,0,86.32168552,0,24.4789365,3229.287589,0.083443231,351,214,22.54101563,2.410807292,37.01977023,26.55891927,0
img (402).jpg,NoPornografico,0.522788333,0.317776753,37.37045547,90.00980392,178.6639093,0.564542484,0.754141122,0.73084462,0.639385906,0,27.9467152,0,60.32759972,893.3036072,0.144105398,193,455,2.978841146,2.244791667,17.5638955,12.87792969,0
img (403).jpg,NoPornografico,0.693971893,0.562336878,153.4611225,215.4838361,149.7496695,0.705083524,0.310351755,0.688161574,0.668289419,0,47.53301466,0,52.6845771,508.2081528,0.273902777,306,308,1.832519531,0.352539063,27.04903829,4.017903646,0
img (404).jpg,NoPornografico,0.787056497,0.625901945,165.3930851,161.1138298,175.8760638,0.740159574,0.453857107,0.495638464,-1.54302569,0,22.34982332,0,35.31066163,267.3969696,0.454666895,239,179,0.842122396,0.539876302,34.78193628,4.053385417,0
img (405).jpg,NoPornografico,0.39279661,0.609845669,25.25981087,65.05732861,145.9178487,0.421985816,0.074573618,0.583430719,1.279339532,0,27.99780409,0,49.40308819,494.5756852,0.166683314,233,262,1.056152344,0.809082031,52.3532421,4.150716146,0
img (406).jpg,NoPornografico,0.482702557,0.598332204,29.33045729,139.4322692,112.7586589,0.48810551,1.476348609,0.601480139,0.690036116,0,30.49203049,1,41.3352944,501.9898987,0.180670916,556,291,1.179361979,0.845540365,24.99703686,4.227539063,0
img (407).jpg,NoPornografico,0.494106247,0.447332209,34.93917898,95.06940887,148.4348768,0.480541872,0.390627199,0.216308722,-1.468877959,0,48.36950234,0,47.58433231,1338.90873,0.201031612,322,252,9.335449219,3.280436198,45.73288416,19.69498698,0
img (408).jpg,NoPornografico,0.597444006,0.430218901,35.7498389,91.39741082,151.3327733,0.66933832,0.370045191,0.16336126,1.264228987,0,63.62656836,0,54.7199248,2754.26111,0.171181804,149,244,33.63850911,10.18766276,70.13408786,59.51627604,0
img (409).jpg,NoPornografico,0.399671063,0.635272191,38.48186665,85.12179557,128.8012671,0.401050761,0.483851708,0.550957911,0.698063285,0,65.90989893,0,38.34445304,1148.925974,0.236565913,247,98,8.089192708,2.385579427,26.00987065,12.81835938,0
img (41).jpg,NoPornografico,0.690264282,0.565440841,33.18476621,100.7046757,153.2555484,0.579487179,0.621483515,0.312361647,0.29635186,0,43.94372641,0,53.98653032,1202.322943,0.261327715,451,203,9.785807292,9.669921875,65.91333318,19.92220052,0
img (410).jpg,NoPornografico,0.394634587,0.242022945,36.04080903,85.03426958,148.7443539,0.396941109,1.307104223,0.536983858,0.359775695,0,91.51963842,0,44.84435769,2880.292639,0.095035984,393,322,20.4235026,2.080403646,46.51702645,27.65657552,0
img (411).jpg,NoPornografico,0.471425485,0.400031917,37.19880508,100.9630699,125.4531256,0.491980432,0.504768983,0.477187361,-0.68295431,0,45.74501799,0,50.86782716,1557.920923,0.1075623,334,314,6.762695313,4.00406901,49.35916611,17.46191406,0
img (412).jpg,NoPornografico,0.502874687,0.64340081,39.41202387,93.34038815,174.1923763,0.472449947,0.176068756,0.538896298,0.502843211,0,100,0,47.49847261,964.139177,0.236595065,262,151,5.697102865,0.279785156,75.80683268,5.515299479,0
img (413).jpg,NoPornografico,0.460421948,0.294998739,16.25049393,55.79763563,155.8267854,0.571497976,1.854051204,0.555355533,1.211511253,0,29.39412617,0,20.76233173,1039.220346,0.162586411,504,145,4.548502604,3.493489583,45.18164436,19.5406901,0
img (414).jpg,NoPornografico,0.544816608,0.449174958,32.86771953,113.3848587,143.1571925,0.475535154,0.701474236,0.123371243,-0.801056839,0,81.73381954,0,48.6635366,3963.897762,0.091123767,313,279,37.08902995,7.186360677,53.79259704,39.81380208,5.320175295
img (415).jpg,NoPornografico,0.485434853,0.716404197,19.37101395,72.05652093,185.0117581,0.553823256,0.423872148,0.452623955,-0.054889863,0,63.50371192,0,18.56990475,1062.801082,0.140371586,347,416,4.107259115,0.80061849,28.98232087,7.629557292,0
img (416).jpg,NoPornografico,0.321575382,0.708996655,37.60914606,104.4537546,121.9144918,0.496537317,0.614173228,0.451714003,1.570796327,17351,46.74929274,1,57.11784831,916.5756852,0.166160818,125,97,3.616048177,1.956054688,51.40338327,12.08170573,0
img (417).jpg,NoPornografico,0.32726249,0.50984338,25.06256742,67.41237619,130.6449936,0.361233696,0.32602345,0.470320677,0.643501109,0,67.53139609,0,51.80108366,1149.068109,0.061739374,423,260,2.111653646,0.437988281,30.07528114,3.551106771,0
img (418).jpg,NoPornografico,0.576983026,0.435372811,31.56418852,75.57792314,157.0485966,0.483864538,0.767212096,0.251874819,0.383714922,0,37.19220056,0,59.8807218,1688.631601,0.135928567,273,178,10.04036458,6.483398438,43.67288743,23.37239583,0
img (419).jpg,NoPornografico,0.702797872,0.679723502,29.28597318,63.72888728,180.9119246,0.658753171,0.128787104,0.372018969,-0.404891786,0,59.29853181,0,49.11347221,331.4802307,0.401308144,320,54,1.142252604,0.384114583,15.48162139,1.995442708,0
img (42).jpg,NoPornografico,0.650225872,0.614746988,22.82301881,81.21269779,160.6734853,0.602441717,0.195383459,0.385417982,-1.443823537,0,61.87279073,0,30.49161982,1043.15137,0.329159032,317,201,9.278320313,5.399251302,60.35005608,14.6422526,0
img (420).jpg,NoPornografico,0.510023523,0.849206349,15.23628049,75.00699426,166.8681851,0.496502869,0.395193344,0.454008253,1.400061115,0,93.26259053,0,12.70769489,543.5046174,0.216574086,224,78,1.657226563,0.104492188,71.24144957,1.932617188,0
img (421).jpg,NoPornografico,0.758959933,0.648148526,15.2107592,102.6684909,167.6268048,0.749650675,0.325577005,0.271867618,0.519146114,0,54.80081716,0,31.39483767,387.4802307,0.530472658,334,101,2.063151042,0.693033854,21.49469451,3.82421875,0
img (422).jpg,NoPornografico,0.480492911,0.626285995,38.37291802,67.7782825,181.3887086,0.516115077,0.518106593,0.291263221,0.982793723,0,26.12218086,0,66.19160026,395.3380951,0.164504645,246,54,0.666015625,0.416015625,5.793241552,2.973307292,0
img (423).jpg,NoPornografico,0.257279014,0.406665527,44.89371646,80.25590566,160.0904286,0.428913067,0.344745815,0.399228125,-1.471127674,0,72.57927498,1,65.22856726,2014.406204,0.08099729,396,251,8.513997396,2.276692708,58.19599624,21.07519531,0
img (424).jpg,NoPornografico,0.654031656,0.639055721,36.25254054,77.90421622,206.1222703,0.661513514,0.248438778,0.792228494,1.405647649,0,26.04162233,0,55.4310071,492.9777054,0.304791101,250,207,1.918782552,1.444010417,37.22203305,7.648763021,0
img (425).jpg,NoPornografico,0.549289144,0.58874003,22.25320758,157.792204,120.2223044,0.495619715,0.638614629,0.364862257,1.447961088,0,100,0,14.50453249,8640.282538,0.027886747,320,203,53.92903646,1.881347656,51.94298266,48.83919271,1.594971806
img (426).jpg,NoPornografico,0.675247454,0.633734876,157.9185985,173.8600828,231.7825843,0.718509758,0.872002909,0.737314087,-0.221472022,24300,41.69454882,1,53.82443724,1370.27417,0.150804375,156,440,7.334960938,3.870279948,29.23463947,18.97167969,0
img (427).jpg,NoPornografico,0.475788409,0.631579839,38.66708126,69.30555556,141.2419154,0.500414594,0.24132364,0.16705441,-1.284744885,0,55.87962963,0,56.85804917,347.6223664,0.217652508,346,55,0.681315104,0.367513021,8.206404204,1.40625,0
img (428).jpg,NoPornografico,0.607465059,0.285331943,16.79006761,86.61140386,157.127237,0.594825015,0.456247201,0.231013033,1.377584843,0,48.13540912,0,25.26354964,1414.004184,0.147629452,263,173,7.646158854,1.927246094,24.29509555,16.18359375,0
img (429).jpg,NoPornografico,0.381294016,0.591480263,56.88707143,181.7350878,147.1826403,0.482342929,0.710623695,0.587608566,-0.011235482,0,62.18875478,1,78.77935004,2908.503751,0.060159496,430,409,13.18294271,5.853190104,34.52306523,26.99641927,0
img (43).jpg,NoPornografico,0.375911155,0.304646077,38.91395706,98.04187117,116.9694444,0.320074983,1.989559165,0.690434021,1.240959695,0,73.17282219,0,47.24629634,2147.124025,0.045838587,351,299,5.474121094,0.566894531,38.60412863,8.35546875,0
img (430).jpg,NoPornografico,0.585735301,0.682793839,24.73571429,87.71575092,137.8304029,0.55989011,0.277530076,0.35753341,-0.055498505,0,56.86383929,0,43.31336036,318.9360749,0.370245102,346,64,0.975585938,0.291829427,19.74381441,1.75,0
img (431).jpg,NoPornografico,0.647667961,0.688051113,52.60889179,114.6831971,112.5576332,0.599738477,0.840063362,0.77946228,0.029620963,0,68.00355846,0,57.92422618,836.8599564,0.322254162,340,227,5.846191406,2.71468099,53.35718274,8.781901042,24.27533546
img (432).jpg,NoPornografico,0.627603557,0.533987138,27.76315789,104.6842105,142.7703488,0.619798042,0.32054064,0.272268705,0.183110817,0,52.95424837,0,44.75163572,351.764502,0.403583788,359,62,1.293619792,0.13297526,29.72044459,2.490234375,0
img (433).jpg,NoPornografico,0.656546269,0.808510638,30.13333333,61.43377778,202.4702222,0.642666667,0.61817418,0.525057494,0.035699113,0,17.76412776,0,56.89649081,126.2842712,0.513758403,346,82,0.212239583,0.086588542,15.4889684,1.324869792,0
img (434).jpg,NoPornografico,0.556813098,0.344571022,13.93238474,71.95467495,173.5536131,0.582912458,0.281854587,0.033068936,-0.080904099,0,89.8924087,0,27.56604363,2948.829653,0.049226592,316,191,11.08837891,0.640136719,61.60220994,13.04003906,0
img (435).jpg,NoPornografico,0.627268814,0.685718824,18.02560527,68.80411543,162.0586893,0.521105337,0.178622303,0.191142121,0.735439768,0,78.26997525,0,24.98075355,799.6711396,0.2449314,305,100,4.057291667,0.211751302,43.11583879,5.129231771,0
img (436).jpg,NoPornografico,0.695534979,0.682902402,18.47892442,86.63008721,150.9869186,0.734011628,5.408797861,0.85084136,0.134321442,0,58.75509017,0,28.85949056,194.1837662,0.272773836,342,22,0.266438802,0.051595052,64.11378556,0.559570313,0
img (437).jpg,NoPornografico,0.630261487,0.355668887,18.39791988,98.81856703,139.7122496,0.625770416,0.286640285,0.261753463,-0.380506377,0,17.62982256,0,22.15802391,340.5512986,0.338010179,286,69,1.01546224,0.586425781,10.36848793,5.999023438,0
img (438).jpg,NoPornografico,0.724909142,0.656913444,32.5672973,86.05621622,185.497027,0.728918919,0.068493151,0.269508394,1.570796327,0,52.22695585,0,58.42641536,288.8528137,0.390534297,398,59,0.844075521,0.569986979,32.82341693,1.680989583,0
img (439).jpg,NoPornografico,0.639786546,0.413190412,22.52611864,72.99943555,180.0143678,0.61807266,0.279779669,0.460545157,-1.338692489,0,33.79724459,0,29.7085949,625.8893937,0.393844359,330,73,3.996582031,2.909505208,35.91417324,11.60123698,0
img (44).jpg,NoPornografico,0.4412475,0.451900266,22.55488154,167.7704299,151.1971661,0.608629493,0.978223516,0.449584644,1.009268372,0,65.05725545,0,37.50929406,3302.98189,0.099085372,512,185,28.00211589,18.60205078,58.93873008,59.63997396,0
img (440).jpg,NoPornografico,0.64453467,0.846691519,16.43023256,69.96089957,163.361104,0.607078968,0.075920475,0.268521748,0.278299659,0,47.65773899,0,21.74086637,323.8650071,0.569741697,323,66,1.548014323,0.295735677,7.201656356,3.245117187,0
img (441).jpg,NoPornografico,0.577064411,0.652116683,13.04511682,186.5599345,140.6493206,0.626098257,0.555973978,0.845250476,-0.190923158,22162,49.06571024,1,27.76608294,1363.587878,0.136032985,190,450,6.552083333,5.51953125,24.263511,14.703125,0
img (442).jpg,NoPornografico,0.649731183,0.611481926,23.10178057,84.93012869,142.504613,0.641476171,0.307205261,0.482201771,0.997355801,0,43.33121626,0,34.16877499,882.374675,0.175546818,224,334,3.540527344,2.654134115,37.09253502,8.200520833,0
img (443).jpg,NoPornografico,0.619453638,0.378573864,21.73622684,62.52345358,191.3481031,0.632266444,0.868569017,0.227494476,0.838845156,0,50.48135248,0,19.85166046,1440.180808,0.151599528,261,215,8.145182292,2.104654948,42.7606395,16.63606771,0
img (444).jpg,NoPornografico,0.74122807,0.458655333,13.45476937,101.1751008,175.3705777,0.768920734,0.194273988,0.279770893,-0.493941369,0,69.69758474,0,8.950070031,377.9655121,0.282452763,329,53,1.045247396,0.470540365,86.58809185,1.603841146,0
img (445).jpg,NoPornografico,0.64063421,0.859259259,34.24860022,78.7849944,156.4057484,0.62672639,0.398057832,0.213420117,-0.1798535,0,89.35604045,0,55.29465822,313.8233765,0.208365337,327,73,0.531575521,0.037760417,12.31588583,0.611653646,0
img (446).jpg,NoPornografico,0.483227323,0.482769424,59.97011728,100.6291489,139.0416746,0.318232911,3.550032625,0.734364056,1.088145158,0,49.94507872,0,77.0265327,1368.579869,0.088806088,469,274,4.30875651,1.504882813,41.95804196,9.779622396,0
img (447).jpg,NoPornografico,0.530833909,0.68855042,31.26643162,80.32519231,164.8268162,0.531730769,0.060089244,0.266871037,-1.359702994,0,97.21842403,0,44.9360231,1458.14632,0.144334816,307,157,7.949544271,0.213378906,52.53933437,8.332356771,0
img (448).jpg,NoPornografico,0.675596296,0.699204971,20.10176367,77.58236332,197.3458554,0.590828924,0.51750569,0.094299122,-1.485291033,0,55.74043261,0,32.41622028,419.9066376,0.228134026,303,98,1.041992188,0.423665365,24.65498815,1.956380208,0
img (449).jpg,NoPornografico,0.566512341,0.45851635,15.06056101,60.77663792,184.4985628,0.569531173,0.606468199,0.443774415,-1.512040504,0,41.87131094,0,15.95424123,1384.482323,0.07072877,440,371,3.51188151,0.733886719,41.04527838,8.934244792,0
img (45).jpg,NoPornografico,0.372563286,0.516845191,44.16240803,82.57886288,90.43103679,0.411148272,0.394577274,0.246898039,0.918927212,0,59.31549151,0,56.04830514,1306.045815,0.112903576,365,152,4.988769531,2.976236979,36.33009139,10.11979167,0
img (450).jpg,NoPornografico,0.427445482,0.561160656,32.60189683,72.24340736,173.9052741,0.40105251,0.856662868,0.377253908,0.779992811,0,30.67091239,0,45.89741391,633.8305192,0.208088682,85,203,2.165527344,1.716471354,22.16297463,7.360351563,0
img (451).jpg,NoPornografico,0.474664458,0.658532747,33.17599581,74.35964361,124.7671908,0.44129979,0.615229424,0.384534225,0.483447002,0,63.56635966,0,59.33539102,479.1787156,0.222882476,297,78,1.325683594,0.404622396,18.93360239,2.155924479,0
img (452).jpg,NoPornografico,0.537493817,0.58415595,127.4055896,151.9064111,93.73304607,0.514642397,0.992387531,0.725388715,-0.139220879,63898,97.57207427,1,64.38039096,3446.780879,0.07011552,397,409,21.57796224,0.552571615,34.16253259,21.31770833,0
img (453).jpg,NoPornografico,0.437317672,0.344328013,39.34923544,75.42967269,144.5271073,0.363578921,2.3256845,0.690574862,1.233101793,0,30.01251826,0,46.18368973,913.6122651,0.077970791,360,165,1.685872396,1.005859375,26.3296381,6.240885417,0
img (454).jpg,NoPornografico,0.681691747,0.288714569,12.85098938,94.81684363,106.2953668,0.685086873,0.151046162,0.394716858,0.915100701,0,30.11722272,0,23.13402326,393.0782105,0.447478852,299,84,1.791015625,1.376302083,22.90920392,6.137044271,0
img (455).jpg,NoPornografico,0.453061037,0.505932617,21.80156076,80.74185883,156.240568,0.432200904,0.928054434,0.457933942,0.798055715,0,54.43996896,0,36.92181278,1303.678282,0.103665085,392,349,4.563964844,1.097981771,46.5849575,8.808919271,0
img (456).jpg,NoPornografico,0.45164109,0.613004115,20.62347515,104.9008886,186.8192056,0.49626506,1.612185805,0.424866169,0.706524331,0,97.23509103,0,36.00784996,6111.441051,0.038731805,286,217,37.47347005,2.424479167,52.5191039,44.12630208,0
img (457).jpg,NoPornografico,0.56829404,0.494751367,25.6708036,109.0011377,126.8573448,0.481952632,0.75693382,0.773646994,0.223476601,0,31.74819458,0,31.58644819,735.4873734,0.249461224,298,273,3.495605469,3.405598958,51.31517348,14.33398438,0
img (458).jpg,NoPornografico,0.627309464,0.682364215,19.37111582,67.40801554,171.5022952,0.633121469,0.037204839,0.354018164,-0.463647609,0,44.04323262,1,21.08286681,367.2375901,0.31834427,471,418,1.112141927,0.455566406,14.94199536,2.650390625,0
img (459).jpg,NoPornografico,0.47225795,0.655559596,19.15955556,102.0200494,123.420642,0.497333333,0.440320311,0.302140843,0.321750554,0,35.23053243,0,23.0515509,735.8721497,0.180660727,357,166,2.534179688,2.018391927,67.98529973,9.305338542,0
img (46).jpg,NoPornografico,0.586108632,0.561066331,28.71920033,113.8275406,113.4889213,0.441264057,0.422708304,0.310626559,-1.412706356,0,95.1375014,0,42.5533053,2344.160605,0.098580954,351,243,14.03255208,0.624186198,65.70088655,14.50032552,0
img (460).jpg,NoPornografico,0.60158952,0.771175987,27.31968254,116.6638095,191.1455556,0.547460317,0.799506399,0.301793064,0.923404187,0,40.7394283,0,41.24669137,356.8355698,0.324739777,266,71,1.071126302,0.610514323,16.47139179,2.755859375,0
img (461).jpg,NoPornografico,0.556023011,0.819837417,28.04607436,66.33296048,187.3486737,0.485724939,0.821629667,0.41068174,1.013365235,0,92.99408525,0,40.76577047,607.4873734,0.313188032,303,87,2.993977865,0.17203776,39.24099651,3.192057292,0
img (462).jpg,NoPornografico,0.509667376,0.668851679,15.46221029,132.7113021,137.7096322,0.544739583,1.399529274,0.421333671,0.774850031,167344,100,1,7.973130189,4897.520128,0.081729834,429,184,50.78108724,5.032063802,57.42234458,54.47395833,0
img (463).jpg,NoPornografico,0.493633529,0.608332043,37.74655903,68.83913487,169.3338593,0.511949609,1.383795681,0.532302165,0.799936719,0,94.3539843,0,52.27925149,3072.383043,0.1360343,341,187,33.26350911,9.181966146,52.72065081,43.3219401,0
img (464).jpg,NoPornografico,0.539267141,0.528143737,22.03469158,97.5389774,160.7690802,0.520326117,0.677106065,0.35154089,-0.378789641,0,100,0,31.97648575,6337.188309,0.049384077,334,270,51.37467448,1.271647135,63.78705483,49.7561849,0
img (465).jpg,NoPornografico,0.380925337,0.574559423,49.1479111,178.4986965,86.446875,0.589931484,0.780959413,0.767561094,-0.090297043,70603,91.04425646,1,75.31663729,2659.962554,0.080410448,396,421,14.73779297,4.280110677,64.92569586,25.24348958,0
img (466).jpg,NoPornografico,0.505231364,0.577997077,14.90816386,184.0531317,163.0562895,0.50814068,3.079602215,0.885116441,0.144072541,0,57.08892071,0,36.57688161,1678.256926,0.074551507,260,443,5.439290365,1.502766927,15.63269384,10.00130208,0
img (467).jpg,NoPornografico,0.475728925,0.508691246,22.91042471,131.5402648,77.94120243,0.382542747,1.498828693,0.475915891,0.665969237,0,36.7132497,0,13.39144117,1070.825469,0.146681262,381,95,4.356933594,3.930013021,37.67389294,12.29882813,0
img (468).jpg,NoPornografico,0.492095493,0.521021823,15.54810893,153.7708764,79.36350723,0.540059688,0.549613824,0.194159768,0.158384406,0,44.45651789,0,26.55761391,1955.394011,0.108678258,143,147,10.76416016,3.719401042,49.17325417,27.5608724,0
img (469).jpg,NoPornografico,0.471008328,0.506045692,27.04895278,93.75788928,142.7184984,0.514738751,1.348019143,0.41135957,0.835794052,139103,95.32368924,1,35.50486584,4779.966738,0.069736562,447,165,41.2742513,1.116373698,49.17712848,47.50227865,7.390681642
